399.363281	1208.268921
403.25	1230.413086
407.134766	1202.956543
411.017578	1213.02478
414.898438	1165.79834
418.777344	1173.310669
422.654297	1172.5448
426.53125	1155.202271
430.404297	1144.860107
434.277344	1141.527588
438.148438	1163.726074
442.017578	1156.566284
445.884766	1148.122192
449.751953	1139.03125
453.615234	1132.48999
457.478516	1119.545288
461.339844	1160.990479
465.199219	1142.283569
469.056641	1116.513916
472.912109	1141.348511
476.765625	1155.305054
480.619141	1133.99646
484.470703	1139.619507
488.320313	1111.223389
492.167969	1161.796997
496.013672	1144.950562
499.857422	1144.801514
503.699219	1196.740234
507.541016	1148.362305
511.380859	1141.133789
515.21875	1130.679321
519.054688	1170.460938
522.888672	1175.476074
526.720703	1163.087646
530.552734	1155.203247
534.380859	1181.511597
538.208984	1197.513428
542.035156	1167.02832
545.859375	1168.822388
549.683594	1138.944336
553.503906	1195.047607
557.324219	1140.570435
561.140625	1128.115845
564.957031	1152.557983
568.773438	1147.870605
572.585938	1157.436157
576.396484	1124.219238
580.207031	1115.620972
584.015625	1108.96167
587.820313	1112.033936
591.626953	1150.178833
595.429688	1099.34314
599.230469	1125.814575
603.03125	1113.941406
606.828125	1093.600342
610.625	1107.085449
614.419922	1088.67688
618.214844	1104.776367
622.005859	1154.776733
625.796875	1138.97168
629.583984	1136.849854
633.371094	1145.166138
637.15625	1111.057495
640.941406	1153.982056
644.722656	1172.768921
648.503906	1129.47644
652.283203	1142.383057
656.060547	1151.375244
659.835938	1175.42749
663.609375	1164.143555
667.382813	1217.04248
671.152344	1181.519531
674.921875	1173.500732
678.689453	1174.65686
682.455078	1193.529541
686.220703	1159.903809
689.982422	1151.204102
693.744141	1203.596069
697.503906	1156.7854
701.261719	1186.86731
705.017578	1198.55542
708.773438	1225.389404
712.525391	1246.978882
716.277344	1265.95166
720.027344	1269.12561
723.775391	1243.955322
727.523438	1248.440918
731.267578	1256.88855
735.011719	1232.339966
738.753906	1228.901123
742.494141	1298.127808
746.232422	1319.827637
749.970703	1301.87439
753.707031	1303.088013
757.439453	1289.744019
761.171875	1306.841431
764.904297	1291.5
768.632813	1289.396973
772.361328	1321.760864
776.087891	1356.141357
779.8125	1374.628296
783.535156	1340.697144
787.255859	1353.880493
790.976563	1319.911133
794.695313	1334.425171
798.412109	1304.407104
802.126953	1290.32605
805.839844	1309.502563
809.552734	1314.050171
813.263672	1348.569336
816.972656	1367.793701
820.679688	1338.377808
824.384766	1374.950317
828.089844	1344.844727
831.791016	1325.391235
835.492188	1354.659302
839.193359	1308.475586
842.890625	1315.709473
846.587891	1346.346436
850.28125	1346.245117
853.974609	1383.610596
857.666016	1363.44397
861.357422	1339.24231
865.044922	1353.874146
868.732422	1351.09314
872.417969	1348.309448
876.101563	1311.985596
879.785156	1326.629272
883.464844	1332.557739
887.144531	1324.387207
890.822266	1337.709717
894.5	1332.222412
898.173828	1295.797852
901.847656	1351.505615
905.519531	1349.381226
909.189453	1319.649658
912.857422	1314.141479
916.523438	1332.213257
920.189453	1342.210083
923.853516	1353.563843
927.515625	1379.770264
931.177734	1365.499023
934.835938	1337.03479
938.494141	1362.590576
942.150391	1335.452148
945.804688	1324.517578
949.458984	1352.128296
953.109375	1319.536743
956.759766	1353.26062
960.408203	1391.75293
964.056641	1345.585327
967.701172	1387.494995
971.345703	1349.423462
974.988281	1361.520142
978.628906	1332.906372
982.267578	1355.189941
985.90625	1331.982788
989.542969	1336.616211
993.177734	1381.361572
996.810547	1397.580322
1000.443359	1444.428833
1004.074219	1493.358154
1007.703125	1422.482422
1011.330078	1391.058228
1014.955078	1378.008057
1018.580078	1310.403442
1022.203125	1307.539185
1025.824219	1329.919556
1029.443359	1356.414063
1033.0625	1393.174194
1036.679688	1361.643188
1040.294922	1361.526611
1043.908203	1341.579712
1047.519531	1366.764282
1051.130859	1349.539795
1054.740234	1374.747925
1058.347656	1366.415527
1061.953125	1351.223877
1065.558594	1379.890503
1069.162109	1371.548706
1072.763672	1420.828735
1076.363281	1378.179077
1079.962891	1446.040894
1083.560547	1404.05249
1087.15625	1410.132813
1090.75	1407.967896
1094.34375	1432.623901
1097.933594	1418.768921
1101.523438	1415.227051
1105.113281	1441.292847
1108.699219	1457.735107
1112.285156	1408.02771
1115.869141	1387.926514
1119.451172	1407.125
1123.03125	1478.783081
1126.611328	1482.846924
1130.189453	1451.691772
1133.765625	1438.474243
1137.341797	1353.360962
1140.914063	1355.303711
1144.486328	1354.480469
1148.056641	1331.510498
1151.626953	1356.292603
1155.193359	1403.258911
1158.759766	1378.893677
1162.324219	1382.929199
1165.888672	1393.902344
1169.449219	1457.61084
1173.009766	1441.554932
1176.568359	1437.983643
1180.125	1421.905762
1183.681641	1398.170044
1187.236328	1391.099243
1190.789063	1398.627563
1194.339844	1413.119385
1197.890625	1417.878052
1201.439453	1484.615112
1204.986328	1491.496216
1208.53125	1534.622559
1212.076172	1485.055176
1215.619141	1519.843628
1219.160156	1571.407104
1222.699219	1560.884399
1226.238281	1572.001587
1229.775391	1624.347534
1233.310547	1597.057983
1236.84375	1627.081421
1240.376953	1638.942017
1243.908203	1603.925781
1247.4375	1612.985474
1250.964844	1625.553955
1254.492188	1609.405396
1258.017578	1589.037598
1261.541016	1602.311768
1265.064453	1614.193237
1268.583984	1588.186646
1272.103516	1628.155029
1275.623047	1597.21521
1279.138672	1579.600342
1282.654297	1635.078125
1286.167969	1607.618164
1289.679688	1671.594482
1293.191406	1647.645142
1296.701172	1676.483887
1300.208984	1774.376831
1303.714844	1739.163818
1307.220703	1786.403442
1310.722656	1739.17627
1314.226563	1764.581543
1317.726563	1758.244507
1321.226563	1769.554932
1324.724609	1756.149536
1328.220703	1756.866943
1331.714844	1758.291382
1335.208984	1849.541382
1338.701172	1802.88916
1342.191406	1778.849854
1345.681641	1755.498535
1349.169922	1671.910645
1352.65625	1708.028809
1356.140625	1695.963013
1359.625	1684.596191
1363.107422	1714.375977
1366.587891	1690.938477
1370.068359	1666.061157
1373.544922	1609.192383
1377.021484	1615.533569
1380.498047	1638.944458
1383.970703	1684.425171
1387.443359	1636.008911
1390.914063	1669.422119
1394.384766	1718.530518
1397.851563	1628.74353
1401.318359	1666.469971
1404.785156	1635.059204
1408.248047	1659.264282
1411.710938	1635.674438
1415.171875	1655.61499
1418.630859	1637.003174
1422.089844	1664.819214
1425.546875	1671.928223
1429.001953	1690.484009
1432.457031	1723.362061
1435.908203	1781.315063
1439.361328	1796.356567
1442.810547	1820.005005
1446.257813	1898.129639
1449.705078	1873.092651
1453.152344	1868.11438
1456.595703	1825.82605
1460.039063	1848.096558
1463.480469	1803.61084
1466.919922	1802.186035
1470.359375	1748.303223
1473.796875	1726.725586
1477.232422	1723.828125
1480.666016	1714.452881
1484.099609	1684.197144
1487.53125	1669.75708
1490.962891	1641.618896
1494.390625	1632.193481
1497.818359	1587.435669
1501.246094	1576.537598
1504.669922	1564.908691
1508.09375	1588.637329
1511.515625	1584.945923
1514.935547	1567.526367
1518.355469	1568.881226
1521.773438	1603.492432
1525.189453	1630.89856
1528.605469	1643.855957
1532.019531	1613.394165
1535.431641	1629.250488
1538.841797	1619.040771
1542.251953	1618.968018
1545.660156	1655.144287
1549.068359	1668.140259
1552.472656	1723.229248
1555.876953	1708.679565
1559.28125	1670.880615
1562.681641	1707.875
1566.082031	1720.189453
1569.480469	1797.219116
1572.878906	1819.033691
1576.273438	1821.94751
1579.667969	1815.400269
1583.0625	1818.313965
1586.453125	1796.460815
1589.84375	1761.471558
1593.234375	1767.281982
1596.621094	1768.720459
1600.007813	1788.401245
1603.392578	1796.417969
1606.777344	1767.928467
1610.160156	1777.403564
1613.541016	1746.690186
1616.919922	1781.75293
1620.298828	1756.135742
1623.675781	1801.473389
1627.050781	1744.366455
1630.425781	1755.316895
1633.798828	1769.938721
1637.169922	1810.955566
1640.541016	1828.543091
1643.910156	1862.28064
1647.277344	1818.265747
1650.642578	1915.154053
1654.007813	1911.513428
1657.371094	1979.864502
1660.734375	1946.848389
1664.09375	1921.157715
1667.453125	1913.098511
1670.8125	1919.013062
1674.167969	1926.404053
1677.523438	1862.369141
1680.878906	1844.694702
1684.230469	1798.999878
1687.582031	1813.72583
1690.933594	1778.307495
1694.28125	1795.987427
1697.628906	1724.362549
1700.974609	1697.72644
1704.320313	1638.563354
1707.664063	1636.259766
1711.005859	1656.873535
1714.345703	1635.343872
1717.685547	1645.613892
1721.023438	1628.503052
1724.361328	1606.935181
1727.695313	1580.164063
1731.03125	1583.015625
1734.363281	1596.990234
1737.695313	1590.207886
1741.025391	1661.329468
1744.353516	1582.564209
1747.681641	1601.014771
1751.007813	1583.821411
1754.332031	1643.161011
1757.65625	1577.644287
1760.978516	1602.814575
1764.298828	1622.795898
1767.619141	1585.477417
1770.9375	1577.914917
1774.253906	1598.654053
1777.570313	1604.504395
1780.884766	1602.903564
1784.197266	1587.130249
1787.509766	1589.997192
1790.818359	1625.70874
1794.128906	1603.950806
1797.435547	1577.693115
1800.742188	1591.769043
1804.048828	1614.079346
1807.351563	1566.104126
1810.654297	1598.895874
1813.955078	1568.091431
1817.255859	1618.880005
1820.554688	1622.516113
1823.851563	1628.40271
1827.148438	1644.039429
1830.443359	1614.689819
1833.736328	1623.580322
1837.027344	1620.468384
1840.318359	1623.360352
1843.609375	1629.259033
1846.896484	1626.895874
1850.183594	1622.275146
1853.46875	1605.617798
1856.753906	1691.265381
1860.037109	1598.604614
1863.318359	1618.057861
1866.599609	1610.409668
1869.878906	1601.248047
1873.15625	1606.401489
1876.433594	1663.593018
1879.708984	1675.563965
1882.982422	1646.034668
1886.255859	1650.457153
1889.527344	1676.031494
1892.796875	1641.177002
1896.066406	1641.822144
1899.333984	1615.244263
1902.599609	1640.843384
1905.865234	1643.758301
1909.128906	1656.517334
1912.390625	1656.4104
1915.652344	1666.910645
1918.912109	1710.011963
1922.169922	1667.460938
1925.427734	1629.42749
1928.683594	1701.401001
1931.939453	1671.701172
1935.191406	1657.926636
1938.445313	1637.302856
1941.695313	1675.187744
1944.945313	1664.438599
1948.193359	1666.611816
1951.441406	1671.069214
1954.6875	1677.813477
1957.931641	1695.985962
1961.173828	1690.55481
1964.416016	1650.060059
1967.658203	1675.866333
1970.896484	1665.080444
1974.134766	1664.968384
1977.373047	1693.862915
1980.607422	1676.197388
1983.84375	1645.53064
1987.076172	1709.605347
1990.308594	1683.51416
1993.539063	1687.995605
1996.767578	1671.056396
1999.996094	1680.893677
2003.222656	1681.549438
2006.449219	1695.994019
2009.673828	1721.944214
2012.896484	1718.015869
2016.119141	1720.986328
2019.339844	1693.269653
2022.558594	1708.512329
2025.777344	1678.464844
2028.994141	1706.770996
2032.208984	1677.467041
2035.423828	1655.05835
2038.636719	1711.840942
2041.847656	1706.352539
2045.058594	1731.644043
2048.267578	1706.140259
2051.476563	1716.816528
2054.683594	1725.189087
2057.888672	1733.567749
2061.09375	1714.963379
2064.296875	1698.658447
2067.498047	1727.871582
2070.699219	1706.926025
2073.898438	1714.539551
2077.097656	1726.794189
2080.292969	1678.770508
2083.490234	1694.112915
2086.683594	1711.013672
2089.876953	1701.617554
2093.068359	1730.919434
2096.259766	1688.997437
2099.449219	1753.178467
2102.636719	1717.432007
2105.824219	1702.59082
2109.009766	1751.338257
2112.195313	1731.842407
2115.378906	1743.379761
2118.560547	1787.539185
2121.742188	1792.114746
2124.921875	1729.084351
2128.099609	1753.852905
2131.277344	1758.419434
2134.453125	1759.099121
2137.626953	1712.301392
2140.800781	1730.871094
2143.972656	1698.824951
2147.144531	1771.948486
2150.314453	1759.380737
2153.482422	1734.325562
2156.650391	1746.696655
2159.816406	1770.002808
2162.980469	1716.03479
2166.144531	1762.776978
2169.306641	1729.859497
2172.46875	1711.767212
2175.628906	1746.049805
2178.787109	1745.157959
2181.945313	1784.174194
2185.101563	1755.896362
2188.255859	1745.608521
2191.410156	1773.700562
2194.564453	1785.355469
2197.714844	1749.192505
2200.865234	1770.258057
2204.013672	1770.938843
2207.162109	1784.963745
2210.308594	1769.944824
2213.455078	1791.834717
2216.599609	1756.374023
2219.742188	1786.13623
2222.884766	1778.957642
2226.025391	1762.331909
2229.164063	1720.507202
2232.302734	1777.069946
2235.439453	1791.929565
2238.576172	1808.376221
2241.710938	1797.245605
2244.84375	1821.591675
2247.976563	1804.934692
2251.107422	1759.065186
2254.236328	1796.054932
2257.365234	1788.845093
2260.492188	1863.007446
2263.619141	1790.21521
2266.744141	1843.085571
2269.867188	1868.311401
2272.990234	1816.801025
2276.111328	1827.786621
2279.232422	1883.918213
2282.351563	1820.470337
2285.46875	1810.071167
2288.585938	1851.988647
2291.701172	1816.213257
2294.816406	1805.005737
2297.929688	1853.317749
2301.041016	1873.081665
2304.152344	1834.874878
2307.261719	1813.325684
2310.369141	1825.146362
2313.476563	1788.466797
2316.583984	1840.062744
2319.6875	1865.435059
2322.791016	1917.89502
2325.894531	1929.775879
